,Var1_1,Var1_2,X_real,X_img,y_real,y_img
63463,-0.005569504-9.179255e-05i,-0.005484613-0.0007724417i,-0.005569504,,-0.005484613,-0.0007724417
63464,-0.003419842+3.255298e-05i,-0.003295877-0.0004626726i,-0.003419842,,-0.003295877,-0.0004626726
63481,0.008230957+6.913126e-05i,0.008572849+0.0005528089i,0.008230957,,0.008572849,0.0005528089
63527,-0.004189755+9.977305e-05i,-0.004431576-0.0003616012i,-0.004189755,,-0.004431576,-0.0003616012
63640,-0.006024679-8.434057e-06i,-0.00615171-0.0005747261i,-0.006024679,,-0.00615171,-0.0005747261
63763,0.001089764+2.217153e-05i,0.001220462-1.97954e-05i,0.001089764,,0.001220462,
63765,0.0005409218+7.905206e-05i,0.000682958+0.0001487902i,0.0005409218,,0.000682958,0.0001487902
63883,0.006480669+5.686074e-05i,0.006870716+0.0008598045i,0.006480669,,0.006870716,0.0008598045
63898,0.0007394211-4.510488e-05i,0.0008959009+0.0002156051i,0.0007394211,,0.0008959009,0.0002156051
63907,0.001755648+2.295867e-05i,0.001621316+0.0001060914i,0.001755648,,0.001621316,0.0001060914
63980,0.005008176+6.801449e-05i,0.004841287+0.000719976i,0.005008176,,0.004841287,0.000719976
64098,0.005334474+2.35138e-05i,0.005501335+0.0008644451i,0.005334474,,0.005501335,0.0008644451
64245,0.001949373-1.123972e-05i,0.001841736+0.0004914654i,0.001949373,,0.001841736,0.0004914654
64254,-0.001436983-5.668888e-05i,-0.001196655-0.0001553447i,-0.001436983,,-0.001196655,-0.0001553447
64264,0.00826632+1.252489e-05i,0.008331643+0.0006272462i,0.00826632,,0.008331643,0.0006272462
64342,0.002723557+8.997775e-05i,0.002520422+0.0004604868i,0.002723557,,0.002520422,0.0004604868
64405,-0.002489429-8.602813e-05i,-0.002377757-0.0001738577i,-0.002489429,,-0.002377757,-0.0001738577
64497,0.007224983+5.701184e-05i,0.007415597+0.0007853325i,0.007224983,,0.007415597,0.0007853325
64539,0.007037813-3.133336e-05i,0.007190709+0.0007786117i,0.007037813,,0.007190709,0.0007786117
64722,-0.0003341828+8.935155e-05i,-0.0006577564+0.0001514927i,-0.0003341828,,-0.0006577564,0.0001514927
64740,0.003008166+6.665941e-05i,0.002921972+0.0004756419i,0.003008166,,0.002921972,0.0004756419
64839,-0.005851403-6.265659e-05i,-0.006053686-0.0009819783i,-0.005851403,,-0.006053686,-0.0009819783
65002,0.007556822-8.350005e-06i,0.007837876+0.0009448397i,0.007556822,,0.007837876,0.0009448397
65127,0.0004216549-3.298162e-05i,0.0004945396-0.0001108248i,0.0004216549,,0.0004945396,-0.0001108248
65196,0.001919047+2.1616e-05i,0.001793377+0.0002210545i,0.001919047,,0.001793377,0.0002210545
65364,-0.001895219-9.781681e-05i,-0.001812422-0.0004969724i,-0.001895219,,-0.001812422,-0.0004969724
65365,-0.002501904+1.373258e-05i,-0.002433304-0.0004670318i,-0.002501904,,-0.002433304,-0.0004670318
65510,-0.001829092-1.495518e-05i,-0.001460875-0.000336199i,-0.001829092,,-0.001460875,-0.000336199
65582,-0.0007533501-2.040062e-06i,-0.0009530895-2.820301e-06i,-0.0007533501,,-0.0009530895,
65584,0.001028237+4.873239e-05i,0.0009048764+0.0001180952i,0.001028237,,0.0009048764,0.0001180952
65614,0.01593197-3.190455e-05i,0.01550186-0.001354774i,0.01593197,,0.01550186,-0.001354774
65794,-0.00635145-8.126581e-05i,-0.006507724-0.0010724i,-0.00635145,,-0.006507724,-0.0010724
65883,0.01249318+6.972102e-05i,0.01203109-0.0008173139i,0.01249318,,0.01203109,-0.0008173139
65987,0.004670181+1.183525e-05i,0.004744686+0.0006315936i,0.004670181,,0.004744686,0.0006315936
66057,-0.008831296+2.611894e-06i,-0.009207556-0.0004599328i,-0.008831296,,-0.009207556,-0.0004599328
66061,-0.004648846-3.026333e-05i,-0.004709669-0.0009153691i,-0.004648846,,-0.004709669,-0.0009153691
66201,-0.002110724+2.740067e-05i,-0.002092165-6.349428e-05i,-0.002110724,,-0.002092165,
66211,0.005865264+7.337658e-05i,0.005953277+0.0009739375i,0.005865264,,0.005953277,0.0009739375
66329,0.001996752-1.806603e-05i,0.001909726+0.0003344239i,0.001996752,,0.001909726,0.0003344239
66336,-0.01247951-3.135961e-05i,-0.01231368+0.0006791617i,-0.01247951,,-0.01231368,0.0006791617
66732,-0.00138206+8.871546e-05i,-0.001376627-7.242126e-06i,-0.00138206,,-0.001376627,
66778,-0.006598042+3.222469e-05i,-0.006770696-0.0009066512i,-0.006598042,,-0.006770696,-0.0009066512
66808,0.00484307+2.767239e-05i,0.004790541+0.00105333i,0.00484307,,0.004790541,0.00105333
66860,0.01391633+2.213928e-05i,0.01338152-0.001066253i,0.01391633,,0.01338152,-0.001066253
66923,-0.004650403-8.278247e-05i,-0.004646017-0.0006293354i,-0.004650403,,-0.004646017,-0.0006293354
66931,0.003818946+7.104676e-05i,0.003872215+0.0006315223i,0.003818946,,0.003872215,0.0006315223
66956,0.000607799+3.708224e-05i,0.0008206211+0.0001650582i,0.000607799,,0.0008206211,0.0001650582
67114,-0.005631757-5.795388e-06i,-0.005644294-0.000890431i,-0.005631757,,-0.005644294,-0.000890431
67116,-0.00184894-2.83863e-05i,-0.001772129-0.0004727544i,-0.00184894,,-0.001772129,-0.0004727544
67170,0.00850632+9.100419e-06i,0.008886252+0.0005089123i,0.00850632,,0.008886252,0.0005089123
67323,0.0006652202+7.321546e-05i,0.0008343303+0.0005071085i,0.0006652202,,0.0008343303,0.0005071085
67525,-0.001904999+3.042165e-06i,-0.002254616-0.0002801309i,-0.001904999,,-0.002254616,-0.0002801309
67807,0.009769408+2.021343e-05i,0.01010228+0.000169056i,0.009769408,,0.01010228,0.000169056
67853,-0.004892679-3.453507e-05i,-0.005016946-0.001136873i,-0.004892679,,-0.005016946,-0.001136873
68089,0.006218134-2.775481e-05i,0.00653921+0.0005870525i,0.006218134,,0.00653921,0.0005870525
68299,-0.004311336-7.440452e-05i,-0.004491274-0.0006489831i,-0.004311336,,-0.004491274,-0.0006489831
68461,-0.000683644+8.763815e-05i,-0.0009400233+0.0002415762i,-0.000683644,,-0.0009400233,0.0002415762
68464,-0.003715699+3.665104e-05i,-0.003860759-0.0005273822i,-0.003715699,,-0.003860759,-0.0005273822
68827,0.007400557-1.141441e-05i,0.007789043+0.0006660048i,0.007400557,,0.007789043,0.0006660048
68912,-0.00282601+5.476689e-05i,-0.002843746-4.684808e-05i,-0.00282601,,-0.002843746,
68926,0.00101451-7.325131e-05i,0.0007322804+0.0002400042i,0.00101451,,0.0007322804,0.0002400042
69018,0.0024808+3.274065e-06i,0.002309454+7.527985e-05i,0.0024808,,0.002309454,
69090,0.003228145-8.03899e-05i,0.003133982+0.0002026157i,0.003228145,,0.003133982,0.0002026157
69091,0.005019457+4.228624e-05i,0.005039874+0.0005383632i,0.005019457,,0.005039874,0.0005383632
69391,0.01183148+9.348872e-05i,0.01175279-0.000190769i,0.01183148,,0.01175279,-0.000190769
69463,-0.0005774414-2.089259e-05i,-0.0004880456-9.826471e-05i,-0.0005774414,,-0.0004880456,
69483,0.003979291-9.635277e-05i,0.004196485+0.0005448697i,0.003979291,,0.004196485,0.0005448697
69576,0.005249478-4.048948e-05i,0.005249649+0.0009136891i,0.005249478,,0.005249649,0.0009136891
69659,0.00452212+8.230191e-05i,0.004653541+0.0007756373i,0.00452212,,0.004653541,0.0007756373
69754,0.00881792-2.283114e-05i,0.00929569+0.0006925309i,0.00881792,,0.00929569,0.0006925309
69792,0.002531079-7.783459e-05i,0.002626656+7.888341e-05i,0.002531079,,0.002626656,
69872,0.00950599+7.528509e-05i,0.009755982+0.0003759751i,0.00950599,,0.009755982,0.0003759751
69924,-0.000598958-3.880798e-05i,-0.0006669007+6.967509e-05i,-0.000598958,,-0.0006669007,
69957,0.006624993-1.083303e-05i,0.006876424+0.0009290709i,0.006624993,,0.006876424,0.0009290709
70014,-0.009001102-6.775279e-05i,-0.00929595-0.0005948568i,-0.009001102,,-0.00929595,-0.0005948568
70015,-0.007592086+7.696543e-05i,-0.007831311-0.0007437004i,-0.007592086,,-0.007831311,-0.0007437004
70036,-0.001426766+1.334958e-05i,-0.001106626-1.811582e-05i,-0.001426766,,-0.001106626,
70253,0.002685102-7.264828e-05i,0.002715159+0.000250469i,0.002685102,,0.002715159,0.000250469
70631,-0.005584725+7.205573e-05i,-0.005701032-0.0007534944i,-0.005584725,,-0.005701032,-0.0007534944
70765,-0.007055803-3.242376e-05i,-0.007047268-0.0004848052i,-0.007055803,,-0.007047268,-0.0004848052
70864,0.003142185-4.846137e-06i,0.003370056+0.0005631314i,0.003142185,,0.003370056,0.0005631314
71124,0.008581982+8.968823e-05i,0.008902562+0.0007422292i,0.008581982,,0.008902562,0.0007422292
71286,-0.001980195+5.763397e-05i,-0.001555279-0.0002517948i,-0.001980195,,-0.001555279,-0.0002517948
71366,0.004736082-4.966347e-05i,0.00493046+0.0008783127i,0.004736082,,0.00493046,0.0008783127
71405,-0.0002365471+3.985455e-05i,-0.0001846441-9.731422e-05i,-0.0002365471,,-0.0001846441,
71459,-0.001357431+5.001458e-05i,-0.001291841-0.0003432762i,-0.001357431,,-0.001291841,-0.0003432762
71488,-0.002201898-2.692349e-05i,-0.001799887-0.0003838231i,-0.002201898,,-0.001799887,-0.0003838231
71510,0.0004925508+4.760385e-05i,0.0005207345+0.0002129483i,0.0004925508,,0.0005207345,0.0002129483
71599,0.004150006-1.188833e-06i,0.00422775+0.0005714284i,0.004150006,,0.00422775,0.0005714284
71645,-0.002031489+3.030407e-05i,-0.0021466-0.0003778026i,-0.002031489,,-0.0021466,-0.0003778026
71715,-0.006085081+1.296727e-05i,-0.006017418-0.0008101747i,-0.006085081,,-0.006017418,-0.0008101747
71764,0.006205617+3.774255e-05i,0.006156989+0.0006995834i,0.006205617,,0.006156989,0.0006995834
71811,-0.0005259768-7.086713e-05i,-0.0004232495-0.0001962572i,-0.0005259768,,-0.0004232495,-0.0001962572
71902,0.00397025+2.582069e-05i,0.004187657+0.0007230153i,0.00397025,,0.004187657,0.0007230153
72129,0.009610006-5.133171e-05i,0.009764392+0.0002779078i,0.009610006,,0.009764392,0.0002779078
72290,0.004560461-3.862195e-05i,0.004662777+0.000847328i,0.004560461,,0.004662777,0.000847328
72375,-0.01000309-1.79921e-05i,-0.01007741-7.730912e-05i,-0.01000309,,-0.01007741,
72400,-0.006276354-1.195318e-05i,-0.006053119-0.0007748753i,-0.006276354,,-0.006053119,-0.0007748753
72426,7.742411e-05-5.528773e-05i,0.0004366013-9.959215e-05i,7.742411,,0.0004366013,
72453,0.001308563+1.131068e-05i,0.001520246+0.0001373255i,0.001308563,,0.001520246,0.0001373255
72653,-0.00398589+6.829156e-05i,-0.003992143-0.0004912269i,-0.00398589,,-0.003992143,-0.0004912269
72723,-0.009777637+6.274856e-05i,-0.009652538-0.0002068959i,-0.009777637,,-0.009652538,-0.0002068959
73136,-0.004421746-5.067798e-05i,-0.004399213-0.0007035477i,-0.004421746,,-0.004399213,-0.0007035477
73147,0.008292306-1.957268e-05i,0.008408648+0.0008024982i,0.008292306,,0.008408648,0.0008024982
73241,-0.004443079+7.14981e-05i,-0.004467236-0.0004884285i,-0.004443079,,-0.004467236,-0.0004884285
73263,-0.001899603-5.984888e-05i,-0.001709362-0.0005289544i,-0.001899603,,-0.001709362,-0.0005289544
73297,-0.00129361-2.489402e-05i,-0.001454949-0.0001586512i,-0.00129361,,-0.001454949,-0.0001586512
73302,-0.002458431-9.504822e-05i,-0.002435762-0.000481595i,-0.002458431,,-0.002435762,-0.000481595
73306,-0.00216254-3.078021e-06i,-0.002120905-0.0003301737i,-0.00216254,,-0.002120905,-0.0003301737
73327,-0.005147975+5.0114e-05i,-0.005177585-0.0007424889i,-0.005147975,,-0.005177585,-0.0007424889
73337,-0.001581373+2.587528e-05i,-0.001537897-0.0002717565i,-0.001581373,,-0.001537897,-0.0002717565
73464,-0.005179857+7.240474e-05i,-0.005241718-0.0006604024i,-0.005179857,,-0.005241718,-0.0006604024
73508,-0.001530453-3.985269e-05i,-0.001819339-0.0003347368i,-0.001530453,,-0.001819339,-0.0003347368
73550,-0.004855348-8.800905e-05i,-0.005172468-0.00100029i,-0.004855348,,-0.005172468,-0.00100029
73551,-0.002334643-9.432109e-05i,-0.002491853-0.0007403582i,-0.002334643,,-0.002491853,-0.0007403582
73586,0.01393754-3.543019e-05i,0.01356299-0.0007812192i,0.01393754,,0.01356299,-0.0007812192
73662,-0.003867408-9.402994e-05i,-0.004223376-0.0007013917i,-0.003867408,,-0.004223376,-0.0007013917
73877,-0.002179924-8.571497e-05i,-0.001954998-0.0001902222i,-0.002179924,,-0.001954998,-0.0001902222
74029,-0.007078305+9.848969e-05i,-0.007108878-0.0009090103i,-0.007078305,,-0.007108878,-0.0009090103
74078,-0.02078975+9.290199e-05i,-0.02069895+0.001168508i,-0.02078975,,-0.02069895,0.001168508
74089,0.005275168+9.629002e-05i,0.005471537+0.001177455i,0.005275168,,0.005471537,0.001177455
74135,0.001853173+6.418116e-05i,0.001901335+1.81117e-05i,0.001853173,,0.001901335,
74150,0.001514915-7.97043e-05i,0.00184353-4.98605e-06i,0.001514915,,0.00184353,
74182,-0.004316643-6.889272e-05i,-0.004321284-0.0007514043i,-0.004316643,,-0.004321284,-0.0007514043
74300,0.008676923+5.955365e-05i,0.008814868+0.0005605615i,0.008676923,,0.008814868,0.0005605615
74327,0.009374582-5.748845e-05i,0.00958553+0.0001144845i,0.009374582,,0.00958553,0.0001144845
74418,-0.006721081+8.186884e-05i,-0.007137781-0.0004714731i,-0.006721081,,-0.007137781,-0.0004714731
74536,-0.00749425-3.897015e-05i,-0.00752785-0.0006615274i,-0.00749425,,-0.00752785,-0.0006615274
74577,0.005784267-6.505859e-05i,0.006048598+0.0007609527i,0.005784267,,0.006048598,0.0007609527
74578,0.007542381+9.314565e-05i,0.007848721+0.000973366i,0.007542381,,0.007848721,0.000973366
74585,-0.0004238409+4.475948e-05i,-0.0003946011+0.0002034925i,-0.0004238409,,-0.0003946011,0.0002034925
74600,0.001809636-9.114435e-05i,0.002190889-7.300745e-05i,0.001809636,,0.002190889,
74692,-0.0001306313-5.063741e-05i,-0.000191433+0.0001331014i,-0.0001306313,,-0.000191433,0.0001331014
74809,0.002178148-8.534e-05i,0.002581276+0.0002371497i,0.002178148,,0.002581276,0.0002371497
74850,-0.007165934-8.387177e-05i,-0.007082093-0.0007937391i,-0.007165934,,-0.007082093,-0.0007937391
74887,0.00368097-6.453181e-05i,0.003586279+0.0002017929i,0.00368097,,0.003586279,0.0002017929
74954,0.002259928+4.87431e-05i,0.002059764+0.0001550681i,0.002259928,,0.002059764,0.0001550681
74984,-0.007491035-7.379998e-05i,-0.007751572-0.0007551622i,-0.007491035,,-0.007751572,-0.0007551622
75038,0.003147807+4.882622e-05i,0.002941439+0.0003208254i,0.003147807,,0.002941439,0.0003208254
75160,0.01078635-4.709349e-06i,0.01074181+5.286067e-05i,0.01078635,,0.01074181,
75163,0.004180189-7.372978e-05i,0.004183502+0.0007715882i,0.004180189,,0.004183502,0.0007715882
75210,-0.02049117+1.098029e-05i,-0.02016122+0.001031168i,-0.02049117,,-0.02016122,0.001031168
75237,-0.001945348-5.227956e-05i,-0.001884191-0.0002079014i,-0.001945348,,-0.001884191,-0.0002079014
75240,-0.003685463+5.491171e-05i,-0.00377056-0.000445179i,-0.003685463,,-0.00377056,-0.000445179
75349,0.01297059-8.949358e-05i,0.01285029-0.001043444i,0.01297059,,0.01285029,-0.001043444
75631,0.002393905+9.13213e-05i,0.002640929+0.0004834051i,0.002393905,,0.002640929,0.0004834051
75669,0.001171394-2.345233e-05i,0.001370634-4.786894e-05i,0.001171394,,0.001370634,
75699,0.009625418-2.753676e-05i,0.009630657+0.00048142i,0.009625418,,0.009630657,0.00048142
75806,-0.002106301+7.60777e-05i,-0.002536228-0.0001123339i,-0.002106301,,-0.002536228,-0.0001123339
75904,-0.006911139-4.222753e-05i,-0.006908835-0.0008967837i,-0.006911139,,-0.006908835,-0.0008967837
76034,0.00506427+8.866191e-06i,0.005037057+0.0008357789i,0.00506427,,0.005037057,0.0008357789
76052,0.004864856+5.990826e-05i,0.004814979+0.0005456511i,0.004864856,,0.004814979,0.0005456511
76067,-0.004257253+2.207945e-05i,-0.003903951-0.0004394334i,-0.004257253,,-0.003903951,-0.0004394334
76193,0.000443357-4.413072e-06i,0.0002601914+7.529812e-05i,0.000443357,,0.0002601914,
76402,0.0007391321+5.962572e-05i,0.0007665457+0.0001492722i,0.0007391321,,0.0007665457,0.0001492722
76462,-0.002223828-1.244014e-06i,-0.002493716-0.0002956294i,-0.002223828,,-0.002493716,-0.0002956294
76614,0.0007051461+4.96573e-05i,0.0006265718-1.452214e-05i,0.0007051461,,0.0006265718,
76646,0.004962686-1.931761e-05i,0.005353683+0.0006986469i,0.004962686,,0.005353683,0.0006986469
76756,-0.001323857+1.861644e-05i,-0.001272549-0.0004861231i,-0.001323857,,-0.001272549,-0.0004861231
76775,0.008718953+4.133489e-05i,0.009011661+0.0005403399i,0.008718953,,0.009011661,0.0005403399
76953,-0.0005840847+4.044472e-05i,-0.00045324+0.0001088478i,-0.0005840847,,-0.00045324,0.0001088478
77167,0.008878315+7.556123e-05i,0.009115521+0.0005950499i,0.008878315,,0.009115521,0.0005950499
77175,-0.002934381+3.325427e-05i,-0.003077604-0.0004683868i,-0.002934381,,-0.003077604,-0.0004683868
77217,0.001353183-4.049041e-05i,0.00134293-9.862349e-06i,0.001353183,,0.00134293,
77242,0.001706038+9.355508e-05i,0.001418174+0.0001308305i,0.001706038,,0.001418174,0.0001308305
77253,-0.002082881-5.787052e-05i,-0.001997257-0.0002894017i,-0.002082881,,-0.001997257,-0.0002894017
77314,-0.001569612-9.05398e-05i,-0.001614113+6.159763e-05i,-0.001569612,,-0.001614113,
77391,0.0009308653+7.969624e-05i,0.0009457181+0.0002305589i,0.0009308653,,0.0009457181,0.0002305589
77410,-0.002304655+4.609348e-05i,-0.002273024-0.0003294245i,-0.002304655,,-0.002273024,-0.0003294245
77466,-0.005150963+7.531e-05i,-0.005067583-0.0006825433i,-0.005150963,,-0.005067583,-0.0006825433
77543,-0.006841059+9.15709e-05i,-0.006931112-0.0005609506i,-0.006841059,,-0.006931112,-0.0005609506
77561,-0.001957527+5.119448e-05i,-0.001934649-0.0002052671i,-0.001957527,,-0.001934649,-0.0002052671
77626,0.002753001+3.755942e-05i,0.002775424+0.0004125438i,0.002753001,,0.002775424,0.0004125438
77684,0.001717371+8.411857e-05i,0.001614493+0.0003333708i,0.001717371,,0.001614493,0.0003333708
77730,-0.004900023-3.923872e-05i,-0.004691171-0.0009265206i,-0.004900023,,-0.004691171,-0.0009265206
77771,0.001372723-4.699361e-05i,0.001445693+6.108831e-05i,0.001372723,,0.001445693,
77785,0.004591368+6.541453e-05i,0.004621661+0.0005369759i,0.004591368,,0.004621661,0.0005369759
77841,-0.001876337-5.853921e-05i,-0.002041235-0.0003633611i,-0.001876337,,-0.002041235,-0.0003633611
77892,0.004408432-5.41585e-05i,0.004326181+0.0004981189i,0.004408432,,0.004326181,0.0004981189
77894,0.004363087-7.964578e-05i,0.004362945+0.000474277i,0.004363087,,0.004362945,0.000474277
78240,-0.004339435-3.978121e-05i,-0.004074382-0.0005905868i,-0.004339435,,-0.004074382,-0.0005905868
78407,0.007086005-5.005533e-05i,0.007342793+0.0004947066i,0.007086005,,0.007342793,0.0004947066
78548,0.01062833+1.185993e-05i,0.01054941-4.036685e-05i,0.01062833,,0.01054941,
78602,0.001960618-5.648751e-05i,0.001971978-1.214425e-06i,0.001960618,,0.001971978,
78624,0.002015779+1.433189e-06i,0.002307479+0.0002693156i,0.002015779,,0.002307479,0.0002693156
78809,-0.001318227+3.306055e-05i,-0.001406567-0.0001719515i,-0.001318227,,-0.001406567,-0.0001719515
78836,0.007793893+5.116558e-05i,0.00782386+0.0007103853i,0.007793893,,0.00782386,0.0007103853
78855,-0.006195876+5.233637e-05i,-0.006222652-0.000759743i,-0.006195876,,-0.006222652,-0.000759743
78906,0.007757065+4.937535e-05i,0.007673272+0.001078339i,0.007757065,,0.007673272,0.001078339
78922,0.001930001-3.247289e-05i,0.00172901+0.0003236i,0.001930001,,0.00172901,0.0003236
79098,0.007441657-5.548168e-05i,0.007430105+0.0009759198i,0.007441657,,0.007430105,0.0009759198
79113,0.004462218+9.382027e-05i,0.004307741+0.0005912444i,0.004462218,,0.004307741,0.0005912444
79171,-0.000736303+6.809575e-05i,-0.0008024202-1.729374e-05i,-0.000736303,,-0.0008024202,
79258,0.004417242-6.059231e-05i,0.00448049+0.0006561062i,0.004417242,,0.00448049,0.0006561062
79273,-0.004359402-5.970825e-05i,-0.004272863-0.0005430298i,-0.004359402,,-0.004272863,-0.0005430298
79353,0.003795072+1.330243e-05i,0.004027155+0.0006271427i,0.003795072,,0.004027155,0.0006271427
79441,-0.002938921+6.694801e-05i,-0.003036338-0.0004957279i,-0.002938921,,-0.003036338,-0.0004957279
79470,0.002752917+2.692742e-05i,0.002845769+0.0001181706i,0.002752917,,0.002845769,0.0001181706
79496,-0.01135562-3.747502e-05i,-0.011121+7.409695e-06i,-0.01135562,,-0.011121,
79614,-0.002177557-8.753501e-05i,-0.002324492-0.0002874734i,-0.002177557,,-0.002324492,-0.0002874734
80000,0.005394544+9.215259e-05i,0.005332723+0.0009707306i,0.005394544,,0.005332723,0.0009707306
80170,0.003425012-2.479367e-05i,0.003619447+0.000207334i,0.003425012,,0.003619447,0.000207334
80299,0.008944185-3.032945e-05i,0.008854026+0.0005740058i,0.008944185,,0.008854026,0.0005740058
80387,0.006850467+5.26919e-05i,0.00684089+0.0009627308i,0.006850467,,0.00684089,0.0009627308
80455,-0.002569961+6.488489e-05i,-0.00256338-0.0003926216i,-0.002569961,,-0.00256338,-0.0003926216
80566,-0.007907313+3.732997e-05i,-0.008415219-0.0004368548i,-0.007907313,,-0.008415219,-0.0004368548
80632,-0.003488782-6.430206e-05i,-0.00360437-0.0006827866i,-0.003488782,,-0.00360437,-0.0006827866
80633,-0.001192292-3.053481e-05i,-0.001275074-0.0003714824i,-0.001192292,,-0.001275074,-0.0003714824
80962,0.007333933-1.430046e-05i,0.007488337+0.0008744127i,0.007333933,,0.007488337,0.0008744127
80990,-1.792097e-06-9.974511e-05i,-6.79128e-06+0.0001919029i,-1.792097,,-6.79128,0.0001919029
81086,0.004332937-6.877026e-05i,0.0046163+0.0004831546i,0.004332937,,0.0046163,0.0004831546
81225,-0.0159512+8.569565e-06i,-0.01524123+0.001039883i,-0.0159512,,-0.01524123,0.001039883
81239,-0.006433369-7.035304e-05i,-0.006464513-0.0007046573i,-0.006433369,,-0.006464513,-0.0007046573
81317,-0.00803678+6.513204e-05i,-0.008331304-0.0003686117i,-0.00803678,,-0.008331304,-0.0003686117
81378,0.0004248185-9.28021e-05i,0.0003057418+8.252752e-05i,0.0004248185,,0.0003057418,
81380,-0.002903121-9.62934e-05i,-0.002996476-0.0004261456i,-0.002903121,,-0.002996476,-0.0004261456
81482,0.002181205-1.486298e-05i,0.002370504-7.333265e-05i,0.002181205,,0.002370504,
81589,0.01427023+2.105406e-05i,0.01387266-0.001540572i,0.01427023,,0.01387266,-0.001540572
81754,0.003162577+1.108402e-05i,0.002950478+0.0008809897i,0.003162577,,0.002950478,0.0008809897
81822,-0.00425951+7.153023e-05i,-0.004024895-0.0006264645i,-0.00425951,,-0.004024895,-0.0006264645
81825,-0.005035636-8.235453e-06i,-0.004947699-0.000699443i,-0.005035636,,-0.004947699,-0.000699443
81919,0.003009292-3.842823e-05i,0.002993744+0.000337962i,0.003009292,,0.002993744,0.000337962
81931,-0.01668905-3.120606e-05i,-0.01604133+0.001600249i,-0.01668905,,-0.01604133,0.001600249
81950,-0.01304957-9.633624e-05i,-0.01285103+0.0009414302i,-0.01304957,,-0.01285103,0.0009414302
82020,-0.01269588-5.271821e-05i,-0.01234855+0.0006510062i,-0.01269588,,-0.01234855,0.0006510062
82024,-0.01064369+6.071001e-06i,-0.01064562-0.0001986817i,-0.01064369,,-0.01064562,-0.0001986817
82025,-0.008650884+6.61565e-06i,-0.008728496-0.0008673388i,-0.008650884,,-0.008728496,-0.0008673388
82050,-0.001387313-8.758903e-05i,-0.001511846-7.647297e-05i,-0.001387313,,-0.001511846,
82053,-0.008875021-5.441718e-05i,-0.009156379-0.0006549972i,-0.008875021,,-0.009156379,-0.0006549972
82110,0.002629564+2.822606e-05i,0.00257439+0.0005688252i,0.002629564,,0.00257439,0.0005688252
82113,0.001711759+9.259162e-05i,0.001567671+0.0003974974i,0.001711759,,0.001567671,0.0003974974
82114,0.002892994+5.32954e-05i,0.002785303+0.0004518404i,0.002892994,,0.002785303,0.0004518404
82204,-0.000169019+3.177684e-05i,-0.0002765119-8.291842e-05i,-0.000169019,,-0.0002765119,
82237,0.0003641457-4.650571e-05i,0.0001255572+0.0001225933i,0.0003641457,,0.0001255572,0.0001225933
82362,-0.005542196+1.840224e-05i,-0.00631037-0.0007425246i,-0.005542196,,-0.00631037,-0.0007425246
82420,0.001513845-7.349742e-05i,0.001929175+0.0001369893i,0.001513845,,0.001929175,0.0001369893
82570,0.005576825-1.730723e-05i,0.005543082+0.0006585885i,0.005576825,,0.005543082,0.0006585885
82574,-0.004783444+4.805205e-05i,-0.004849324-0.0004893053i,-0.004783444,,-0.004849324,-0.0004893053
82607,0.002213949+7.971609e-05i,0.002442993+0.0002566601i,0.002213949,,0.002442993,0.0002566601
82908,0.00717094-6.438326e-05i,0.007242034+0.001036861i,0.00717094,,0.007242034,0.001036861
82956,0.00347828+7.329974e-05i,0.003702872+0.0005981024i,0.00347828,,0.003702872,0.0005981024
83284,0.001166278+2.363836e-05i,0.001193816+0.0003299753i,0.001166278,,0.001193816,0.0003299753
83287,-0.004369254+8.746609e-05i,-0.004412333-0.0003653074i,-0.004369254,,-0.004412333,-0.0003653074
83374,0.001108972-6.484881e-05i,0.001152788-0.0001610096i,0.001108972,,0.001152788,-0.0001610096
83575,0.00347538-9.237556e-06i,0.003826416+0.0004760037i,0.00347538,,0.003826416,0.0004760037
83651,-0.001591146-9.731133e-05i,-0.001478594-0.0003095325i,-0.001591146,,-0.001478594,-0.0003095325
83670,-0.002838007-3.457535e-07i,-0.003208192-0.0004097654i,-0.002838007,,-0.003208192,-0.0004097654
83699,0.007626781-4.336005e-05i,0.007571852+0.0006507738i,0.007626781,,0.007571852,0.0006507738
83710,0.006132821-4.005409e-05i,0.006274427+0.0006484178i,0.006132821,,0.006274427,0.0006484178
83820,-0.0005452574-9.867852e-05i,-0.0007888813-0.0002331577i,-0.0005452574,,-0.0007888813,-0.0002331577
83825,0.002223072-2.629636e-05i,0.002284281+0.0001234827i,0.002223072,,0.002284281,0.0001234827
83914,0.01185452-5.995017e-05i,0.01174719-0.0005637602i,0.01185452,,0.01174719,-0.0005637602
84077,-0.005807178+2.924143e-05i,-0.005684172-0.0008480456i,-0.005807178,,-0.005684172,-0.0008480456
84094,-0.003590025-4.700429e-05i,-0.003317987-0.0004039322i,-0.003590025,,-0.003317987,-0.0004039322
84275,0.003661773-3.97783e-05i,0.003681886+0.0005264863i,0.003661773,,0.003681886,0.0005264863
84292,-0.004560305+6.784941e-05i,-0.004947207-0.0004792189i,-0.004560305,,-0.004947207,-0.0004792189
84356,0.0002340982-5.33596e-05i,0.000354471+6.436685e-05i,0.0002340982,,0.000354471,
84496,0.001631503+5.884469e-05i,0.00185431+0.0002361136i,0.001631503,,0.00185431,0.0002361136
84683,-0.007352175-2.665666e-05i,-0.007504001-0.0008087954i,-0.007352175,,-0.007504001,-0.0008087954
